match_id,date,season,competition_id,competition,venue_id,venue,city_played,home_team,away_team,home_team_id,away_team_id,completed,is_tournament,played_on_grass,attendance,home_team_form,away_team_form,referee,kickoff_time,home_score,away_score
9b00464f,20241228,2024.0,2f0de05a,French Top 14,36e5b839,Stade Marcel Michelin,Clermont-Ferrand,Clermont Auvergne,Montpellier Herault,388e620c,b6f40da2,True,True,True,,WLLLW,LWWWW,,,,
65d54451,20220306,2022.0,0ab9177f,Major League Rugby,8721a7e6,JFK Stadium,,Rugby New York Ironworkers,New England Free Jacks,0c24fe84,f11abcf7,True,False,True,,LLWWL,WWWWW,,,,
617e742f,20240714,2024.0,c2f89f12,Currie Cup,9b61d48d,Down Touch Investments Stadium,,Blue Bulls,Griffons,1b71011b,45dd04d1,True,,,,,,,16:00,10.0,52.0
b2b96188,20240412,2024.0,23df32a1,International Test Match,90fa9588,Unknown,,Andorra,Finland,8839b777,ed33647d,True,False,,,WWLWL,WWWLW,,,,
2ea9fdd8,20241221,2024.0,2f0de05a,French Top 14,5846a1e5,Stade Mayol,Toulon,Toulon,Pau,30ad8a8a,73e02b8e,True,True,True,,WLWLW,WWLLW,,,,
8acc303e,20251227,2025.0,50e6935b,United Rugby Championship,fce8c9e2,Stadio Sergio Lanfranchi,,Benetton,Zebre,af0bb046,8ab9f1c9,True,,,,,,,14:30,23.0,37.0
64482411,20241124,2024.0,0fad1a69,Premiership Womens Rugby,62d77bdd,StoneX Stadium,,Harlequins Women,Saracens Women,ffadbafa,03bffa94,True,,,,,,,16:00,14.0,15.0
8f0c8551,20230318,2023.0,467a422f,Six Nations,99e13f0e,Scottish Gas Murrayfield,Edinburgh,Scotland,Italy,9d4b9a14,66f91b55,True,True,True,,WLLWW,WLWLL,,,,
0798d5cc,20250830,2025.0,622e1591,URBA Top 12,90fa9588,Unknown,,CASI,San Luis,e89f2930,4bbb4db8,True,False,,,LLWWW,LLLWW,,,,
4af92497,20231028,2023.0,83d92007,Rugby World Cup,ec7570ed,Stade de France,Saint-Denis,New Zealand,South Africa,ef10fb4f,446f2243,True,True,True,,WLWWW,WWWWW,,16:00,11.0,12.0
add8ae57,20230311,2023.0,d7c59c8c,Japan Rugby League One,ae0d6e95,Prince Chichibu Memorial Stadium,,Saitama Wild Knights,Tokyo Sungoliath,252fd636,0d890d19,True,,,,,,,16:00,29.0,41.0
20fafdfd,20240601,2024.0,2f0de05a,French Top 14,d1a27270,Stade Charles-Mathon,Oyonnax,Oyonnax,Bayonne,53983719,fe2eda63,True,True,True,,LWLLW,WLLLW,,16:00,27.0,20.0
2c38fc30,20231202,2023.0,50e6935b,United Rugby Championship,fb155133,Cardiff Arms Park,Cardiff,Cardiff Blues,Scarlets,79c81be4,0e10c257,True,True,True,,LWLWL,LLWLL,,16:00,23.0,29.0
353059c9,20240906,2024.0,814f16bc,Mitre 10 Cup,13f1fe26,Rotorua International Stadium,Rotorua,Bay of Plenty,Manawatu,d990d095,fb93c02e,True,True,True,,LWWWW,LLLLW,,16:00,68.0,14.0
626d2ae1,20220625,2022.0,622e1591,URBA Top 12,90fa9588,Unknown,,B.A.C.R.C.,CASI,b9120e6d,e89f2930,True,False,,,WLWLL,LLWWW,,,,
22b18c29,20230114,2023.0,d7c59c8c,Japan Rugby League One,534260f2,Hanazono Rugby Stadium,,Hanazono Kintetsu Liners,Yokohama Canon Eagles,a42a1bd6,86267089,True,,,,,,,16:00,7.0,74.0
6fcf68f9,20250530,2025.0,bc5d9ec5,Super Rugby Pacific,6fc42e43,Forsyth Barr Stadium,Dunedin,Highlanders,Chiefs,f921cb8b,08a046f2,True,True,True,,LLLLL,LWLWW,,,,
446fe518,20220319,2022.0,622e1591,URBA Top 12,90fa9588,Unknown,,Club Atletico del Rosario,CUBA,cfd58d37,757f3f81,True,False,,,LLLWL,WWLLL,,,,
c4d48459,20250601,2025.0,0ab9177f,Major League Rugby,6806b505,Veterans Memorial Stadium,,New England Free Jacks,Seattle Seawolves,f11abcf7,f7e65630,True,False,True,,WWWWW,LWLWW,,,,
aef9894c,20220129,2022.0,2c3df351,Gallagher Prem,74f2b7f9,Kingston Park,Newcastle,Newcastle Falcons,Gloucester Rugby,93542906,59c67efa,True,True,True,,WLLWW,LLLLW,,16:00,22.0,32.0
432ef0d6,20231216,2023.0,ee0c6883,European Rugby Champions Cup,fb155133,Cardiff Arms Park,Cardiff,Cardiff Blues,Bath Rugby,79c81be4,aa4f64f5,True,True,True,,LWLWL,LWLWW,,16:00,32.0,39.0
36640123,20240915,2024.0,679f8455,Bunnings Npc,7e600d5b,Lansdowne Park,,Tasman Makos,Wellington,231ffe89,efc79707,True,,,,,,,16:00,28.0,15.0
15fffbb2,20240518,2024.0,50e6935b,United Rugby Championship,e2b56aef,Hollywoodbets Kings Park,Durban,Sharks,Cardiff Blues,1b2d3d61,79c81be4,True,True,True,,WWLLW,LWLWL,,16:00,14.0,36.0
5b8dab1f,20240908,2024.0,c2f89f12,Currie Cup,e2b56aef,Hollywoodbets Kings Park,,Blue Bulls,Sharks Xv,1b71011b,1b2d3d61,True,,,,,,,16:00,24.0,18.0
9d78d02b,20240330,2024.0,2f0de05a,French Top 14,37fdb207,Stade Aime Giral,Perpignan,Perpignan,Castres Olympique,0120f1b3,a9650c97,True,True,True,,LWLWL,WLWLW,,16:00,43.0,12.0
81b62819,20240225,2024.0,0f8b619e,Sevens,90fa9588,Unknown,,Canada 7s Womens,New Zealand 7s Womens,f638d5a5,e7a608ec,True,,,,,,,16:00,7.0,15.0
a5c94563,20251004,2025.0,50e6935b,United Rugby Championship,13dcc5fb,Loftus Versfeld,,Bulls,Leinster,1b71011b,1ebc0e7a,True,,,,,,,14:30,39.0,31.0
8f8b041f,20230331,2023.0,bc5d9ec5,Super Rugby Pacific,64880613,Go Media Stadium,Auckland,Moana Pasifika,Highlanders,ef5d2d5d,f921cb8b,True,True,True,,LLWWW,LLLLL,,16:00,17.0,45.0
bcf22ec4,20221224,2022.0,2f0de05a,French Top 14,6dbd69b4,Paris La Defense Arena,Nanterre,Racing 92,Stade Francais Paris,2e49b214,247cd1a2,True,True,True,,WTTLL,LTWWL,,16:00,10.0,48.0
5f93b6b6,20241019,2024.0,2f0de05a,French Top 14,0b678654,Stade du Hameau,Pau,Pau,Stade Toulousain,73e02b8e,94b39f65,True,True,True,,WWLLW,WWLWW,,,,
1faac6a2,20231111,2023.0,23df32a1,International Test Match,9b5b52a3,Zemgales Olimpiskā Centra Stadionā,Jelgava,Latvia,Norway,02fc50bd,d69e2b34,True,False,True,,LLWWW,LWLLL,,,,
45215564,20230805,2023.0,23df32a1,International Test Match,36048171,Estadio Charrua,Montevideo,Uruguay,Namibia,8181d2d0,f2bc5bb7,True,False,True,,WWLWW,LWLWL,,,,
70c8faef,20230917,2023.0,679f8455,Bunnings Npc,13f1fe26,Rotorua International Stadium,,Bay Of Plenty,Wellington,d990d095,efc79707,True,,,,,,,16:00,14.0,26.0
195b928d,20221223,2022.0,2c3df351,Gallagher Prem,b7f58e1c,Gtech Community Stadium,London,London Irish,Saracens,8239a311,0026b492,True,True,True,,WLWLW,WLLWL,,16:00,29.0,20.0
ac0dac84,20240217,2024.0,50e6935b,United Rugby Championship,7fc4631c,Ellis Park,Johannesburg,Lions,Bulls,bb49fc47,1b71011b,True,True,True,,LLLWW,LLLLL,,16:00,10.0,25.0
d63d0c49,20251221,2025.0,d7c59c8c,Japan Rugby League One,e19d5ddb,Kumagaya Rugby Stadium,,Saitama Wild Knights,Urayasu D Rocks,252fd636,7634a2cd,True,,,,,,,14:30,37.0,19.0
5815a322,20241115,2024.0,822142db,Pro D2,4564ae5f,Stade Georges-Pompidou,,Oyonnax,Valence Romans,53983719,791d6c23,True,,,,,,,16:00,18.0,16.0
1042194b,20220226,2022.0,bc5d9ec5,Super Rugby Pacific,755a20db,AAMI Park,Melbourne,Melbourne Rebels,Western Force,32f13a5d,510fa4b4,True,True,True,,LLLLL,LLLLL,,16:00,3.0,28.0
72182075,20220115,2022.0,ee0c6883,European Rugby Champions Cup,90825158,Coventry Building Society Arena,Coventry,Wasps,Stade Toulousain,8e4b5ee2,94b39f65,True,True,True,,LLLWW,WWLWW,,16:00,30.0,22.0
1d443d78,20240803,2024.0,622e1591,URBA Top 12,90fa9588,Unknown,,Newman,Champagnat,39f4260d,89b61653,True,False,,,WWWLW,LLLLL,,,,
524643de,20250926,2025.0,822142db,Pro D2,21b8b2a3,Stade Chanzy,,Colomiers,Soyaux Angouleme,a9955246,af22c862,True,,,,,,,14:30,15.0,37.0
7596eb3a,20230528,2023.0,0fad1a69,Premiership Womens Rugby,62d77bdd,StoneX Stadium,,Bristol Bears Women,Saracens Women,4c00b4cc,03bffa94,True,,,,,,,16:00,48.0,38.0
6dee3de9,20230226,2023.0,467a422f,Six Nations,ec7570ed,Stade de France,Saint-Denis,France,Scotland,29c8e3d4,9d4b9a14,True,True,True,,WWLLL,WLLWW,,,,
9a41676c,20230422,2023.0,23df32a1,International Test Match,e5715638,Yizreel Rugby Club,,Israel,Slovenia,cef2a9aa,15d84e0e,True,False,True,,WLWL,WWWLL,,,,
f189142d,20240301,2024.0,0f8b619e,Sevens,90fa9588,Unknown,,Australia 7s Mens,New Zealand 7s Mens,859f6556,4b686f8d,True,,,,,,,16:00,17.0,24.0
fe07aade,20241005,2024.0,622e1591,URBA Top 12,90fa9588,Unknown,,San Luis,Belgrano AC,4bbb4db8,95aa31e1,True,False,,,LLLWW,LLWLL,,,,
0b884136,20220501,2022.0,0ab9177f,Major League Rugby,94cf02d5,Bold Stadium,,Austin Gilgronis,Seattle Seawolves,e7db6b03,f7e65630,True,False,True,,WWLLW,LWLWW,,,,
b6de4fb1,20240113,2024.0,ee0c6883,European Rugby Champions Cup,112f82d3,Affidea Stadium,Belfast,Ulster,Stade Toulousain,0aa2b3cc,94b39f65,True,True,True,,WWLLW,WWLWW,,16:00,24.0,48.0
a964458a,20230818,2023.0,814f16bc,Mitre 10 Cup,eaa2b381,Onewa Domain,Auckland,North Harbour,Auckland,b5791a75,547c84c6,True,True,True,,WLLLL,LLLWW,,,,
86cf2e4a,20250308,2025.0,467a422f,Six Nations,caf6b5d3,Aviva Stadium,Dublin,Ireland,France,ace6a25f,29c8e3d4,True,True,True,,LWWLW,WWLLL,,,,
bd4b0b88,20240223,2024.0,0f8b619e,Sevens,90fa9588,Unknown,,Great Britain 7s Mens,South Africa 7s Mens,633355a3,8e822abe,True,,,,,,,16:00,12.0,17.0
0ded1d49,20240609,2024.0,0ab9177f,Major League Rugby,ea04ab55,Choctaw Stadium,,Dallas Jackals,Chicago Hounds,41f6c580,3d89b89d,True,False,True,,LWLLL,LWWWW,,,,
23ade54c,20240816,2024.0,814f16bc,Mitre 10 Cup,7d8153f1,Trafalgar Park,Nelson,Tasman,Canterbury,231ffe89,9b438d28,True,True,True,,LLWLL,WWWWT,,,,
7a117bfc,20230107,2023.0,2f0de05a,French Top 14,36e5b839,Stade Marcel Michelin,Clermont-Ferrand,Clermont Auvergne,Perpignan,388e620c,0120f1b3,True,True,True,,WLLLW,LWLWL,,16:00,31.0,20.0
52a3eefd,20240426,2024.0,bc5d9ec5,Super Rugby Pacific,b82b284a,Churchill Park,Lautoka,Fijian Drua,Moana Pasifika,b8b8b698,ef5d2d5d,True,True,True,,LWLWL,LLWWW,,,,
fbe60919,20230820,2023.0,814f16bc,Mitre 10 Cup,9f38abe4,FMG Stadium Waikato,Hamilton,Waikato,Taranaki,d8f064ad,b5eec0e0,True,True,True,,LWLWW,LLWWL,,16:00,17.0,29.0
200ca668,20250221,2025.0,822142db,Pro D2,4535377b,Stade Maurice David,,Provence Rugby,Soyaux Angouleme,4f43e2ca,af22c862,True,,,,,,,14:30,61.0,45.0
1f45aa4f,20230414,2023.0,d7c59c8c,Japan Rugby League One,534260f2,Hanazono Rugby Stadium,,Hanazono Kintetsu Liners,Kobelco Kobe Steelers,a42a1bd6,d7b21cfb,True,,,,,,,16:00,34.0,33.0
9b31b4df,20241117,2024.0,30e7e1ca,Internationals,721ef65f,Stadio Luigi Ferraris,,Georgia,Italy,a78b5b90,66f91b55,True,,,,,,,16:00,20.0,17.0
9c46ff1e,20250419,2025.0,0ab9177f,Major League Rugby,3e7a2314,Maryland SoccerPlex,,Old Glory DC,Miami Sharks,c674b423,1b2d3d61,True,False,True,,LLLWW,LLWLW,,,,
f130dba3,20250112,2025.0,ee0c6883,European Rugby Champions Cup,95766442,Recreation Ground,Bath,Bath Rugby,Clermont Auvergne,aa4f64f5,388e620c,True,True,True,,LWLWW,WLLLW,,14:30,40.0,21.0
aede0517,20251129,2025.0,50e6935b,United Rugby Championship,fb75d1b1,Hive Stadium,,Edinburgh,Ospreys,242b5b2e,5fa975a5,True,,,,,,,14:30,19.0,17.0
44ab5c95,20240922,2024.0,679f8455,Bunnings Npc,a3938d5e,Waikato,,Tasman Makos,Waikato,231ffe89,d8f064ad,True,,,,,,,16:00,25.0,27.0
08b3ca22,20220723,2022.0,622e1591,URBA Top 12,90fa9588,Unknown,,Los Tilos,Club Atletico del Rosario,43ac9ccf,cfd58d37,True,False,,,LWLWW,LLLWL,,,,
3d310275,20240126,2024.0,0f8b619e,Sevens,90fa9588,Unknown,,Argentina 7s Mens,Canada 7s Mens,988e467e,99bc0d52,True,,,,,,,16:00,29.0,5.0
687c8e61,20250117,2025.0,822142db,Pro D2,4535377b,Stade Maurice David,,Grenoble,Provence Rugby,ebeace3a,4f43e2ca,True,,,,,,,14:30,24.0,18.0
7084df21,20230311,2023.0,0fad1a69,Premiership Womens Rugby,317679ec,Shaftesbury Park,,Bristol Bears Women,Harlequins Women,4c00b4cc,ffadbafa,True,,,,,,,16:00,31.0,26.0
745a8415,20220416,2022.0,ee0c6883,European Rugby Champions Cup,698b8784,Thomond Park,Limerick,Munster,Exeter Chiefs,afe6fb82,08a046f2,True,True,True,,LLWWL,WWTWW,,16:00,26.0,10.0
71929de2,20231216,2023.0,83d92007,European Rugby Challenge Cup,0b678654,Stade du Hameau,Pau,Pau,Dragons,73e02b8e,973ef5cc,True,True,True,,WWLLW,WLWWL,,,,
7836adc2,20220611,2022.0,2c3df351,Gallagher Prem,62d77bdd,StoneX Stadium,London,Saracens,Harlequins,0026b492,566d5199,True,True,True,,WLLWL,LLWLL,,16:00,34.0,17.0
c2357bee,20241005,2024.0,2c3df351,Gallagher Prem,74f2b7f9,Kingston Park,Newcastle,Newcastle Falcons,Leicester Tigers,93542906,1ebc0e7a,True,True,True,,WLLWW,LWLLW,,16:00,10.0,42.0
007f962b,20250815,2025.0,c2f89f12,Currie Cup,81e57db5,Suzuki Stadium,,Griquas,Sharks Xv,dc73d96b,1b2d3d61,True,,,,,,,14:30,26.0,17.0
8d533483,20240127,2024.0,d7c59c8c,Japan Rugby League One,c0d94fd9,NHK Spring Mitsuzawa Football Stadium,,Kobelco Kobe Steelers,Yokohama Canon Eagles,d7b21cfb,86267089,True,,,,,,,16:00,27.0,31.0
554377a2,20230121,2023.0,ee0c6883,European Rugby Champions Cup,caf6b5d3,Aviva Stadium,Dublin,Leinster,Racing 92,1ebc0e7a,2e49b214,True,True,True,,WWWWW,WTTLL,,16:00,36.0,10.0
90850aad,20251220,2025.0,2f0de05a,Top 14,37fdb207,Stade Aime Giral,,Clermont,Perpignan,388e620c,0120f1b3,True,,,,,,,14:30,26.0,20.0
258a0594,20230429,2023.0,c2f89f12,Currie Cup,7ec97161,DHL Stadium,,Blue Bulls,Western Province,1b71011b,0361ebea,True,,,,,,,16:00,31.0,7.0
ce0a3742,20250315,2025.0,bc5d9ec5,Super Rugby Pacific,9f38abe4,FMG Stadium Waikato,Hamilton,Chiefs,Blues,08a046f2,79c81be4,True,True,True,,LWLWW,LWWLW,,,,
a585e6bd,20250426,2025.0,50e6935b,United Rugby Championship,112f82d3,Affidea Stadium,Belfast,Ulster,Sharks,0aa2b3cc,1b2d3d61,True,True,True,,WLLWW,WWLLW,,14:30,19.0,22.0
d94d8721,20251122,2025.0,2f0de05a,Top 14,54577b9e,Stade Marcel-Deflandre,,Castres,La Rochelle,a9650c97,9aa9df8a,True,,,,,,,14:30,17.0,19.0
5e3ddb9c,20240316,2024.0,467a422f,Six Nations,caf6b5d3,Aviva Stadium,Dublin,Ireland,Scotland,ace6a25f,9d4b9a14,True,True,True,,LWWLW,WLLWW,,16:00,17.0,13.0
ef14a12a,20220709,2022.0,23df32a1,International Test Match,6fc42e43,Forsyth Barr Stadium,Dunedin,New Zealand,Ireland,ef10fb4f,ace6a25f,True,False,True,,WLWWW,LWWLW,,16:00,12.0,23.0
f4aae46c,20251004,2025.0,679f8455,Bunnings Npc,912e0336,Auckland Grammar School,,Auckland,Otago,547c84c6,140c0f3f,True,,,,,,,14:30,17.0,51.0
b1832147,20240831,2024.0,622e1591,URBA Top 12,90fa9588,Unknown,,San Luis,Champagnat,4bbb4db8,89b61653,True,False,,,LLLWW,LLLLL,,,,
8fb72456,20230520,2023.0,bc5d9ec5,Super Rugby Pacific,ebecc9b6,Allianz Stadium,Sydney,New South Wales Waratahs,Fijian Drua,b6319444,b8b8b698,True,True,True,,LLWLL,LWLWL,,16:00,32.0,18.0
5c3d261e,20240323,2024.0,2f0de05a,French Top 14,18794a69,Stade Jean Bouin,Paris,Stade Francais Paris,Lyon,247cd1a2,1cbf55bf,True,True,True,,LTWWL,LLLLL,,16:00,22.0,13.0
45f9a9a3,20240601,2024.0,0f8b619e,Sevens,90fa9588,Unknown,,New Zealand 7s Mens,South Africa 7s Mens,4b686f8d,8e822abe,True,,,,,,,16:00,33.0,24.0
90357037,20251003,2025.0,679f8455,Bunnings Npc,95e3b1ef,Invercargill Rugby Park,,North Harbour,Southland Stags,b5791a75,38674686,True,,,,,,,16:00,8.0,66.0
4fd4441f,20240303,2024.0,0f8b619e,Sevens,90fa9588,Unknown,,Fiji 7s Womens,Spain 7s Womens,b18d4b1f,e18ca4eb,True,,,,,,,16:00,40.0,7.0
0c38a4a3,20240427,2024.0,50e6935b,United Rugby Championship,005f01cc,Rodney Parade,Newport,Dragons,Connacht,973ef5cc,6f5af01b,True,True,True,,WLWWL,LLWLW,,16:00,27.0,34.0
d8c97ee6,20240531,2024.0,bc5d9ec5,Super Rugby Pacific,b82b284a,Churchill Park,Lautoka,Fijian Drua,Melbourne Rebels,b8b8b698,32f13a5d,True,True,True,,LWLWL,LLLLL,,,,
9ef31293,20250510,2025.0,2f0de05a,French Top 14,b1d66533,Matmut Stadium de Gerland,Lyon,Lyon,Pau,1cbf55bf,73e02b8e,True,True,True,,LLLLL,WWLLW,,14:30,27.0,29.0
354fb7cf,20240622,2024.0,0ab9177f,Major League Rugby,0692abfa,American Legion Memorial Stadium,,Anthem Rugby Carolina,Chicago Hounds,a82abc99,3d89b89d,True,False,True,,LLLLL,LWWWW,,,,
88388c23,20250301,2025.0,d7c59c8c,Japan Rugby League One,9b1737ae,in Iwata,,Kubota Spears,Toshiba Brave Lupus Tokyo,dad857c8,2e7192a3,True,,,,,,,14:30,31.0,27.0
66b2eaf3,20250503,2025.0,d7c59c8c,Japan Rugby League One,7b2e9c4d,Ajinomoto Stadium,,Blackrams Tokyo,Tokyo Sungoliath,31781a9e,0d890d19,True,,,,,,,14:30,43.0,34.0
38da377a,20231209,2023.0,0f8b619e,Sevens,90fa9588,Unknown,,Argentina 7s Mens,Fiji 7s Mens,988e467e,f41d74a7,True,,,,,,,16:00,12.0,19.0
430521a9,20220102,2022.0,2f0de05a,French Top 14,31ba2047,Stade Pierre Fabre,Castres,Castres Olympique,La Rochelle,a9650c97,9aa9df8a,True,True,True,,WLWLW,LWLWL,,16:00,31.0,30.0
c3032888,20250516,2025.0,822142db,Pro D2,bb26226e,Parc des Sports Aguilera,,Biarritz,Colomiers,98fce2f7,a9955246,True,,,,,,,14:30,35.0,27.0
4365e757,20230610,2023.0,bc5d9ec5,Super Rugby Pacific,18f8ac20,GIO Stadium,Canberra,Brumbies,Hurricanes,9f706321,ada90f2c,True,True,True,,LLWLW,LWWWW,,16:00,37.0,33.0
6338ea11,20240823,2024.0,814f16bc,Mitre 10 Cup,423cec29,McLean Park,Napier,Hawke's Bay,Northland,ea0e6b6c,0d45e935,True,True,True,,LWWWL,LTWWL,,16:00,55.0,30.0
86b63bef,20220304,2022.0,50e6935b,United Rugby Championship,112f82d3,Affidea Stadium,Belfast,Ulster,Cardiff Blues,0aa2b3cc,79c81be4,True,True,True,,WWLLW,LWLWL,,16:00,48.0,12.0
4e983d7e,20230304,2023.0,2f0de05a,French Top 14,0b678654,Stade du Hameau,Pau,Pau,La Rochelle,73e02b8e,9aa9df8a,True,True,True,,WWLLW,LWLWL,,16:00,32.0,36.0
ced4b07d,20221106,2022.0,23df32a1,International Test Match,683b7965,Boris Paichadze Dinamo Arena,Tbilisi,Georgia,Uruguay,a78b5b90,8181d2d0,True,False,True,,LWWLL,WWLWW,,16:00,34.0,18.0
ff696d12,20250914,2025.0,b5e3c6bd,Women's Rugby World Cup,81e9ced3,Sandy Park,Exeter,France Women,Ireland Women,29c8e3d4,ace6a25f,True,True,True,,LLWWW,LLWWL,,14:30,18.0,13.0
33418148,20250117,2025.0,822142db,Pro D2,21b8b2a3,Stade Chanzy,,Beziers,Soyaux Angouleme,deee3415,af22c862,True,,,,,,,14:30,13.0,32.0
e35e3b18,20230812,2023.0,23df32a1,International Test Match,bb2a24ad,Stade Geoffroy-Guichard,Saint-Etienne,France,Scotland,29c8e3d4,9d4b9a14,True,False,True,,WWLLL,WLLWW,,,,
8fd00a13,20220219,2022.0,2f0de05a,French Top 14,5846a1e5,Stade Mayol,Toulon,Toulon,Perpignan,30ad8a8a,0120f1b3,True,True,True,,WLWLW,LWLWL,,16:00,29.0,18.0
01e71740,20240525,2024.0,0fad1a69,Premiership Womens Rugby,62d77bdd,StoneX Stadium,,Gloucester Hartpury Women Rfc,Saracens Women,588a69a0,03bffa94,True,,,,,,,16:00,33.0,31.0
28c982a7,20231104,2023.0,23df32a1,International Test Match,c6e0be98,Stade de Luxembourg,Luxembourg,Luxembourg,Austria,916f3023,136b7e4a,True,False,True,,LLLTL,WWWWL,,,,
c407a808,20220319,2022.0,622e1591,URBA Top 12,90fa9588,Unknown,,Regatas Bella Vista,Belgrano AC,1ca52534,95aa31e1,True,False,,,WLWLL,LLWLL,,,,
7916229d,20240830,2024.0,814f16bc,Mitre 10 Cup,05d9570b,Stadium Taranaki,New Plymouth,Taranaki,Otago,b5eec0e0,140c0f3f,True,True,True,,LLWWL,LWWWW,,,,
af60e91a,20220128,2022.0,2c3df351,Gallagher Prem,95766442,Recreation Ground,Bath,Bath Rugby,Harlequins,aa4f64f5,566d5199,True,True,True,,LWLWW,LLWLL,,16:00,21.0,17.0
339c2b4d,20220402,2022.0,622e1591,URBA Top 12,90fa9588,Unknown,,CASI,Pucará,e89f2930,c14b1ed3,True,False,,,LLWWW,LLLLL,,,,
10a41827,20231203,2023.0,0f8b619e,Sevens,90fa9588,Unknown,,Fiji 7s Mens,Ireland 7s Mens,f41d74a7,3ffdb3f9,True,,,,,,,16:00,24.0,29.0
f7a1956d,20240224,2024.0,2f0de05a,French Top 14,b1d66533,Matmut Stadium de Gerland,Lyon,Lyon,Oyonnax,1cbf55bf,53983719,True,True,True,,LLLLL,LWLLW,,16:00,43.0,26.0
7d03886e,20220305,2022.0,bc5d9ec5,Super Rugby Pacific,c9ff47a8,Sky Stadium,Wellington,Hurricanes,Highlanders,ada90f2c,f921cb8b,True,True,True,,LWWWW,LLLLL,,16:00,21.0,14.0
b9c57632,20240729,2024.0,0f8b619e,Olympic Women's Rugby Sevens,ec7570ed,Stade de France,Saint-Denis,Australia Women 7s,Ireland Women 7s,a1f4b5ce,4a1bf03c,True,True,True,,LLWWW,LLLLW,,,,
62dbafe7,20231222,2023.0,2c3df351,Gallagher Prem,059580a0,CorpAcq Stadium,Salford,Sale Sharks,Saracens,d7d74d92,0026b492,True,True,True,,LWLWL,WLLWL,,16:00,22.0,20.0
c31ad27e,20250418,2025.0,822142db,Pro D2,1075b655,Stade Raoul-Barriere,,Beziers,Mont De Marsan,deee3415,6de7a527,True,,,,,,,14:30,37.0,12.0
5556bb40,20250912,2025.0,822142db,Pro D2,d1a27270,Stade Charles-Mathon,,Colomiers,Oyonnax,a9955246,53983719,True,,,,,,,14:30,30.0,21.0
1121dbf9,20250403,2025.0,822142db,Pro D2,bb26226e,Parc des Sports Aguilera,,Biarritz,Us Montauban,98fce2f7,677fece4,True,,,,,,,14:30,26.0,23.0
8291c7d1,20250322,2025.0,2f0de05a,French Top 14,0b678654,Stade du Hameau,Pau,Pau,Montpellier Herault,73e02b8e,b6f40da2,True,True,True,,WWLLW,LWWWW,,14:30,40.0,38.0
630affa9,20250209,2025.0,d7c59c8c,Japan Rugby League One,9b1737ae,in Iwata,,Saitama Wild Knights,Toshiba Brave Lupus Tokyo,252fd636,2e7192a3,True,,,,,,,14:30,28.0,28.0
c552bd15,20240209,2024.0,df0639c9,U20 Six Nations,cdc254c8,Virgin Media Park,,Ireland U20,Italy U20,ace6a25f,66f91b55,True,,,,,,,16:00,23.0,22.0
5b4c51ee,20250418,2025.0,822142db,Pro D2,7b3f48fe,Stade du Pre Fleuri,,Biarritz,Uso Nevers,98fce2f7,8b15a375,True,,,,,,,14:30,35.0,15.0
5ffaa325,20251130,2025.0,0fad1a69,Premiership,62d77bdd,StoneX Stadium,,Bath,Saracens,aa4f64f5,0026b492,True,,,,,,,14:30,29.0,36.0
66db59cc,20240505,2024.0,ee0c6883,European Rugby Champions Cup,6b3f69b0,Stadium de Toulouse,Toulouse,Stade Toulousain,Harlequins,94b39f65,566d5199,True,True,True,,WWLWW,LLWLL,,16:00,38.0,26.0
e5589101,20220924,2022.0,50e6935b,United Rugby Championship,13dcc5fb,Loftus Versfeld,Pretoria,Bulls,Edinburgh,1b71011b,242b5b2e,True,True,True,,LLLLL,LLLWW,,16:00,33.0,31.0
e0b58c3e,20230512,2023.0,bc5d9ec5,Super Rugby Pacific,05d9570b,Stadium Taranaki,New Plymouth,Chiefs,Queensland Reds,08a046f2,b6b6eba1,True,True,True,,LWLWW,LLWLL,,16:00,22.0,25.0
653b6e9a,20250321,2025.0,50e6935b,United Rugby Championship,59853120,Scotstoun Stadium,Glasgow,Glasgow Warriors,Munster,6f08f859,afe6fb82,True,True,True,,WWWWL,LWWLL,,14:30,28.0,25.0
a53d56e9,20221216,2022.0,ee0c6883,European Rugby Champions Cup,b4d7acb3,RDS Arena,Dublin,Leinster,Gloucester Rugby,1ebc0e7a,59c67efa,True,True,True,,WWWWW,LLLLW,,16:00,57.0,0.0
7c12371b,20250426,2025.0,2c3df351,Gallagher Prem,7498f3bd,cinch Stadium at Franklin's Gardens,Northampton,Northampton Saints,Bristol Rugby,895ae027,47d5fe17,True,True,True,,WWWWL,WWWWW,,14:30,48.0,31.0
310358fa,20250802,2025.0,622e1591,URBA Top 12,90fa9588,Unknown,,Los Tilos,Newman,43ac9ccf,39f4260d,True,False,,,LWLWW,WWWLW,,,,
cc9f79d2,20250502,2025.0,bc5d9ec5,Super Rugby Pacific,541f0ee6,Eden Park,Auckland,Blues,Western Force,79c81be4,510fa4b4,True,True,True,,LWWLW,LLLLL,,,,
d8dd1738,20241108,2024.0,30e7e1ca,Internationals,caf6b5d3,Aviva Stadium,,Ireland,New Zealand,ace6a25f,199c6a68,True,,,,,,,16:00,13.0,23.0
0ea82c33,20221210,2022.0,ee0c6883,European Rugby Champions Cup,36e5b839,Stade Marcel Michelin,Clermont-Ferrand,Clermont Auvergne,Stormers,388e620c,f54be954,True,True,True,,WLLLW,WWWWW,,16:00,24.0,14.0
